titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Mazda 2 2021|usado|sedan|Mazda|2|2021.0|82265.0|13000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
82,265 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-2-2021-1847370
Bmw 520-I 2013|usado|sedan|BMW|520-I|2013.0|118000.0|14000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
118,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-520-i-2013-1844963
Bmw 520-I 2015|usado|sedan|BMW|520-I|2015.0|86000.0|14100.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-520-i-2015-1846273
Chevrolet Onix Joy 2023|usado|sedan|Chevrolet|Onix Joy|2023.0|56000.0|9800.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
56,000 Kms
Tacna, Tacna"||Tacna, Tacna|https://neoauto.com/auto/usado/chevrolet-onix-joy-2023-1846952
Peugeot 306-Sr 1997|usado|sedan|Peugeot|306-Sr|1997.0|200000.0|3500.0|menor a $5K|Mecánica||"Dual|Mecánica
Kilometraje:
200,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/peugeot-306-sr-1997-1847970
Toyota Avensis 2009|usado|sedan|Toyota|Avensis|2009.0|63000.0|10000.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
63,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-avensis-2009-1848084
Audi A3 Sedan 2018|usado|sedan|Audi|A3 Sedan|2018.0|39000.0|20990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
39,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/audi-a3-sedan-2018-1838789
Honda Civic 2010|usado|sedan|Honda|Civic|2010.0|160000.0|7500.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
160,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-civic-2010-1845088
Volkswagen Passat Cc 2013|usado|sedan|Volkswagen|Passat Cc|2013.0|151000.0|13500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
151,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-passat-cc-2013-1848227
Renault Fluence 2011|usado|sedan|Renault|Fluence|2011.0|120000.0|8500.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
120,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/renault-fluence-2011-1844922
Chevrolet Cruze 2012|usado|sedan|Chevrolet|Cruze|2012.0|230000.0|6200.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
230,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-cruze-2012-1848182
Subaru Impreza Wrx-Sti 2017|usado|sedan|Subaru|Impreza Wrx-Sti|2017.0|58000.0|35500.0|$30K - $40K|Mecánica||"Gasolina|Mecánica
Kilometraje:
58,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-wrx-sti-2017-1845748
Bmw 316i 2015|usado|sedan|BMW|316i|2015.0|93500.0|12499.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
93,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-316i-2015-1847145
Volkswagen Gol Sedán 2020|usado|sedan|Volkswagen|Gol Sedán|2020.0|81000.0|9200.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
81,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2020-1848241
Hyundai Accent 2015|usado|sedan|Hyundai|Accent|2015.0|61932.0|10500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
61,932 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-accent-2015-1845155
Mercedes Benz C-180 2013|usado|sedan|Mercedes Benz|C-180|2013.0|88500.0|11300.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
88,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-c-180-2013-1847540
Nissan Sentra 1993|usado|sedan|Nissan|Sentra|1993.0|360000.0|3000.0|menor a $5K|Mecánica||"Dual|Mecánica
Kilometraje:
360,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-sentra-1993-1845411
Toyota Yaris 2014|usado|sedan|Toyota|Yaris|2014.0|180000.0|10500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
180,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/toyota-yaris-2014-1845605
Mercedes Benz C-180 2018|usado|sedan|Mercedes Benz|C-180|2018.0|28663.0|18250.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
28,663 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-c-180-2018-1845375
Toyota Corolla 2022|usado|sedan|Toyota|Corolla|2022.0|31000.0|19500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
31,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/toyota-corolla-2022-1848048
Kia Cerato 2013|usado|sedan|Kia|Cerato|2013.0|65600.0|10599.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
65,600 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2013-1848083
Fiat 600 1962|usado|sedan|Fiat|600 1962|||6000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/fiat-600-1962-1823788
Volkswagen Gol Sedán 2022|usado|sedan|Volkswagen|Gol Sedán|2022.0|26000.0|12890.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
26,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2022-1844765
Hyundai Accent 2021|usado|sedan|Hyundai|Accent|2021.0|202359.0|12600.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
202,359 Kms
Trujillo, La Libertad"||Trujillo, La Libertad|https://neoauto.com/auto/usado/hyundai-accent-2021-1847793
Toyota Yaris 2024|usado|sedan|Toyota|Yaris|2024.0|36000.0|15500.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
36,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2024-1845743
Hyundai Elantra 2022|usado|sedan|Hyundai|Elantra|2022.0|52000.0|18000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
52,000 Kms
Cañete, Lima"||Cañete, Lima|https://neoauto.com/auto/usado/hyundai-elantra-2022-1846109
Hyundai Grand I10 2023|usado|sedan|Hyundai|Grand I10|2023.0|19884.0|12400.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
19,884 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-grand-i10-2023-1845731
Toyota Yaris 2012|usado|sedan|Toyota|Yaris|2012.0|119000.0|8500.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
119,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2012-1844841
Mazda 3 2018|usado|sedan|Mazda|3|2018.0|86.0|41500.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-3-2018-1848249
Toyota Yaris 2015|usado|sedan|Toyota|Yaris|2015.0|98600.0|10000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
98,600 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/toyota-yaris-2015-1848076
Kia Rio 2017|usado|sedan|Kia|Rio|2017.0|36000.0|11500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
36,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-rio-2017-1846767
Toyota Yaris 2013|usado|sedan|Toyota|Yaris|2013.0|300000.0|7200.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
300,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2013-1847672
Nissan Sentra 2018|usado|sedan|Nissan|Sentra|2018.0|118000.0|11000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
118,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-sentra-2018-1756557
Changan Alsvin 2023|usado|sedan|Changan|Alsvin|2023.0|32500.0|8900.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
32,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/changan-alsvin-2023-1847238
Hyundai Accent 1995|usado|sedan|Hyundai|Accent|1995.0|261000.0|3900.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
261,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-accent-1995-1846043
Toyota Etios 2023|usado|sedan|Toyota|Etios|2023.0|77000.0|14000.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
77,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-etios-2023-1847182
Volkswagen Virtus 2019|usado|sedan|Volkswagen|Virtus|2019.0|73000.0|11000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-virtus-2019-1838605
Subaru Impreza 2014|usado|sedan|Subaru|Impreza|2014.0|113000.0|12900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
113,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-2014-1845383
Honda Civic Lx 2015|usado|sedan|Honda|Civic Lx|2015.0|39548.0|13499.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
39,548 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-civic-lx-2015-1845541
Toyota Corolla 2017|usado|sedan|Toyota|Corolla|2017.0|87000.0|47500.0|$40K a más|Automática|Secuencial|"Gas GLP|Automática - Secuencial
Kilometraje:
87,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2017-1845957
Kia Soluto 2022|usado|sedan|Kia|Soluto|2022.0|85000.0|11000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
85,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-soluto-2022-1847164
Hyundai Accent 2024|usado|sedan|Hyundai|Accent|2024.0|21500.0|16000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
21,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-accent-2024-1846509
Volkswagen Bora 2011|usado|sedan|Volkswagen|Bora|2011.0|76000.0|6990.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
76,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-bora-2011-1847376
Mercedes Benz E-250 2014|usado|sedan|Mercedes Benz|E-250|2014.0|44000.0|17000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
44,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-e-250-2014-1846355
Mercedes Benz 280 1970|usado|sedan|Mercedes Benz|280 1970||50000.0|13000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
50,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-280-1970-1844955
Toyota Corolla 1998|usado|sedan|Toyota|Corolla|1998.0|384000.0|5000.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
384,000 Kms
Huaraz, Ancash"||Huaraz, Ancash|https://neoauto.com/auto/usado/toyota-corolla-1998-1845016
Mazda 3 2018|usado|sedan|Mazda|3|2018.0|48000.0|13500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
48,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-3-2018-1845226
Citroen C-Elysée 2014|usado|sedan|Citroen|C-Elysée|2014.0|82000.0|6600.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
82,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/citroen-c-elysee-2014-1848201
Toyota Corona 1985|usado|sedan|Toyota|Corona|1985.0|265600.0|3000.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
265,600 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-corona-1985-1844966
Kia Soluto 2024|usado|sedan|Kia|Soluto|2024.0|51500.0|12000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
51,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-soluto-2024-1848114
Nissan Versa 2014|usado|sedan|Nissan|Versa|2014.0|141000.0|7550.0|$5K - $10K|Automática||"Gas GNV|Automática
Kilometraje:
141,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2014-1845656
Citroen C-5 2011|usado|sedan|Citroen|C-5|2011.0|82000.0|7900.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
82,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/citroen-c-5-2011-1845258
Kia Soluto 2020|usado|sedan|Kia|Soluto|2020.0|258000.0|8500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
258,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-soluto-2020-1847774
Chevrolet Cruze 2012|usado|sedan|Chevrolet|Cruze|2012.0|53000.0|8200.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-cruze-2012-1847519
Hyundai Accent 2016|usado|sedan|Hyundai|Accent|2016.0|110000.0|11000.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
110,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-accent-2016-1847960
Audi A4 2011|usado|sedan|Audi|A4|2011.0|99000.0|12000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
99,000 Kms
Huanuco, Huanuco"||Huanuco, Huanuco|https://neoauto.com/auto/usado/audi-a4-2011-1845073
Nissan Versa Sense 2018|usado|sedan|Nissan|Versa Sense|2018.0|32400.0|11800.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
32,400 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-sense-2018-1845397
Bmw 320 2008|usado|sedan|BMW|320|2008.0|99999.0|7900.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
99,999 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-320-2008-1848067
Toyota Yaris 2015|usado|sedan|Toyota|Yaris|2015.0|175000.0|9500.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
175,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2015-1845358
Opel Rekord 1967|usado|sedan|Opel|Rekord 1967||200000.0|2400.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
200,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/opel-rekord-1967-1845753
Mg 5 2023|usado|sedan|MG|5|2023.0|33000.0|11000.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
33,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mg-5-2023-1846786
Subaru Impreza 2011|usado|sedan|Subaru|Impreza|2011.0|61000.0|8750.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
61,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-2011-1846974
Honda Accord 2009|usado|sedan|Honda|Accord|2009.0|184000.0|8600.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
184,000 Kms
Huanuco, Huanuco"||Huanuco, Huanuco|https://neoauto.com/auto/usado/honda-accord-2009-1845613
Nissan Almera 2009|usado|sedan|Nissan|Almera|2009.0|226000.0|5800.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
226,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-almera-2009-1848232
Volkswagen Escarabajo 1976|usado|sedan|Volkswagen|Escarabajo 1976||10294.0|1850.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
10,294 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-escarabajo-1976-1847972
Kia Soluto 2024|usado|sedan|Kia|Soluto|2024.0|36000.0|11800.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
36,000 Kms
Nazca, Ica"||Nazca, Ica|https://neoauto.com/auto/usado/kia-soluto-2024-1847533
Mercedes Benz Cla 200 2022|usado|sedan|Mercedes Benz|Cla 200|2022.0|14500.0|33900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
14,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-cla-200-2022-1848060
Nissan Versa Drive 2022|usado|sedan|Nissan|Versa Drive|2022.0|90300.0|10850.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
90,300 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-drive-2022-1846538
Mazda 2 2017|usado|sedan|Mazda|2|2017.0|75000.0|11700.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
75,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-2-2017-1846219
Kia Cerato 2015|usado|sedan|Kia|Cerato|2015.0|44000.0|12000.0|$10K - $20K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
44,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2015-1846920
Volvo S60 2017|usado|sedan|Volvo|S60|2017.0|42500.0|15500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
42,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volvo-s60-2017-1819803
Volkswagen Jetta 2015|usado|sedan|Volkswagen|Jetta|2015.0|83160.0|10500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
83,160 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-jetta-2015-1846821
Mercedes Benz E-200 2012|usado|sedan|Mercedes Benz|E-200|2012.0|120000.0|9500.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
120,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-e-200-2012-1845228
Mercedes Benz 190-E 1985|usado|sedan|Mercedes Benz|190-E|1985.0|150000.0|7000.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
150,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-190-e-1985-1847541
Audi A3 Sedan 2017|usado|sedan|Audi|A3 Sedan|2017.0|64700.0|15500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
64,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-a3-sedan-2017-1846299
Chevrolet Aveo 2014|usado|sedan|Chevrolet|Aveo|2014.0|77000.0|7300.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
77,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/chevrolet-aveo-2014-1847685
Honda Accord 1999|usado|sedan|Honda|Accord|1999.0|168000.0|4000.0|menor a $5K|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
168,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-accord-1999-1844741
Volkswagen Bora 2009|usado|sedan|Volkswagen|Bora|2009.0|150000.0|7200.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
150,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-bora-2009-1845474
Chevrolet Sail 2012|usado|sedan|Chevrolet|Sail|2012.0|243000.0|19500.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
243,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-sail-2012-1847097
Hyundai Sonata 2001|usado|sedan|Hyundai|Sonata|2001.0|339828.0|9500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
339,828 Kms
Barranca, Lima"||Barranca, Lima|https://neoauto.com/auto/usado/hyundai-sonata-2001-1847190
Hyundai Elantra 2020|usado|sedan|Hyundai|Elantra|2020.0|102596.0|14500.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
102,596 Kms
Huaraz, Ancash"||Huaraz, Ancash|https://neoauto.com/auto/usado/hyundai-elantra-2020-1845143
Bmw 340i 2016|usado|sedan|BMW|340i|2016.0|45000.0|29000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-340i-2016-1847859
Toyota Corolla 2015|usado|sedan|Toyota|Corolla|2015.0|210000.0|13500.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
210,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2015-1845160
Renault Logan 2014|usado|sedan|Renault|Logan|2014.0|150000.0|4850.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
150,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/renault-logan-2014-1847157
Subaru Legacy 2013|usado|sedan|Subaru|Legacy|2013.0|116000.0|9000.0|$5K - $10K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
116,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-legacy-2013-1847837
Hyundai Verna 2020|usado|sedan|Hyundai|Verna|2020.0|72000.0|10000.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
72,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-verna-2020-1846146
Hyundai Accent 2015|usado|sedan|Hyundai|Accent|2015.0|90000.0|10000.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
90,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-accent-2015-1847042
Nissan Sentra 2020|usado|sedan|Nissan|Sentra|2020.0|78000.0|13000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
78,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-sentra-2020-1846209
Audi A4 2022|usado|sedan|Audi|A4|2022.0|27000.0|31500.0|$30K - $40K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
27,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-a4-2022-1845523
Mazda 3 2021|usado|sedan|Mazda|3|2021.0|22000.0|17200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Trujillo, La Libertad"||Trujillo, La Libertad|https://neoauto.com/auto/usado/mazda-3-2021-1847565
Changan Alsvin 2023|usado|sedan|Changan|Alsvin|2023.0|4500.0|9000.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
4,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/changan-alsvin-2023-1847497
Kia Cerato 2010|usado|sedan|Kia|Cerato|2010.0|117000.0|8500.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
117,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2010-1848271
Chevrolet Onix Joy 2023|usado|sedan|Chevrolet|Onix Joy|2023.0|35000.0|11000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
35,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-onix-joy-2023-1847108
Subaru Impreza 2013|usado|sedan|Subaru|Impreza|2013.0|95000.0|11000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
95,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-2013-1845174
Toyota Corolla 2023|usado|sedan|Toyota|Corolla|2023.0|25200.0|22000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
25,200 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2023-1847552
Kia Cerato 2017|usado|sedan|Kia|Cerato|2017.0|216000.0|9500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
216,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2017-1846048
Volkswagen Gol Sedán 2018|usado|sedan|Volkswagen|Gol Sedán|2018.0|105000.0|8500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
105,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2018-1847103
Hyundai Elantra 2012|usado|sedan|Hyundai|Elantra|2012.0|72500.0|12200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
72,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-elantra-2012-1846597
Volkswagen Bora 2000|usado|sedan|Volkswagen|Bora|2000.0|141130.0|19000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
141,130 Kms
Sullana, Piura"||Sullana, Piura|https://neoauto.com/auto/usado/volkswagen-bora-2000-1845191
Mazda 6 2015|usado|sedan|Mazda|6|2015.0|60700.0|13700.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
60,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-6-2015-1846851
Nissan Tiida 2007|usado|sedan|Nissan|Tiida|2007.0|212000.0|6000.0|$5K - $10K|Automática||"Diesel|Automática
Kilometraje:
212,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-tiida-2007-1846065
