titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Hyundai Elantra 2013|usado|sedan|Hyundai|Elantra|2013.0|200.0|10000.0|$5K - $10K|Automática|Secuencial|"Gas GNV|Automática - Secuencial
Kilometraje:
200 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-elantra-2013-1849534
Honda Accord 2010|usado|sedan|Honda|Accord|2010.0|61560.0|13000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
61,560 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-accord-2010-1849354
Toyota Yaris 2023|usado|sedan|Toyota|Yaris|2023.0|25800.0|14000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
25,800 Kms
Tacna, Tacna"||Tacna, Tacna|https://neoauto.com/auto/usado/toyota-yaris-2023-1848477
Hyundai Sonata 2013|usado|sedan|Hyundai|Sonata|2013.0|148000.0|9500.0|$5K - $10K|Automática||"Gas GLP|Automática
Kilometraje:
148,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-sonata-2013-1847629
Byd F3 2014|usado|sedan|BYD|F3|2014.0|240000.0|5500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
240,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/byd-f3-2014-1848225
Chevrolet All New Joy 2021|usado|sedan|Chevrolet|All New Joy|2021.0|57000.0|9000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
57,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/chevrolet-all-new-joy-2021-1851441
Nissan Almera 2010|usado|sedan|Nissan|Almera|2010.0|127000.0|6500.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
127,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-almera-2010-1851665
Chevrolet Cruze 2012|usado|sedan|Chevrolet|Cruze|2012.0|115000.0|6000.0|$5K - $10K|Automática||"Dual|Automática
Kilometraje:
115,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-cruze-2012-1848752
Dongfeng S30 Noble 2023|usado|sedan|Dongfeng|S30 Noble|2023.0|67000.0|10500.0|$10K - $20K|Automática||"Eléctrico|Automática
Kilometraje:
67,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/dongfeng-s30-noble-2023-1848117
Bmw 528-I 2015|usado|sedan|BMW|528-I|2015.0|54500.0|16900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
54,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-528-i-2015-1849658
Volkswagen Bora 2012|usado|sedan|Volkswagen|Bora|2012.0|1130000.0|10000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
1,130,000 Kms
Piura, Piura"||Piura, Piura|https://neoauto.com/auto/usado/volkswagen-bora-2012-1851329
Mazda All New Mazda 3 2018|usado|sedan|Mazda|All New  3|2018.0|75000.0|12200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
75,000 Kms
Cusco, Cusco"||Cusco, Cusco|https://neoauto.com/auto/usado/mazda-all-new-mazda-3-2018-1849643
Kia Cerato 2017|usado|sedan|Kia|Cerato|2017.0|47587.0|12500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
47,587 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2017-1848461
Bmw 318i 2017|usado|sedan|BMW|318i|2017.0|86000.0|17600.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-318i-2017-1850003
Hyundai Verna 2021|usado|sedan|Hyundai|Verna|2021.0|73500.0|9500.0|$5K - $10K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
73,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-verna-2021-1849499
Peugeot 406 1998|usado|sedan|Peugeot|406|1998.0|133000.0|3400.0|menor a $5K|Automática||"Gasolina|Automática
Kilometraje:
133,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/peugeot-406-1998-1850723
Dodge 440 1965|usado|sedan|Dodge|440 1965||100000.0|4950.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
100,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/dodge-440-1965-1849454
Nissan Almera 2009|usado|sedan|Nissan|Almera|2009.0|178000.0|6800.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
178,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-almera-2009-1851657
Volkswagen Jetta 2023|usado|sedan|Volkswagen|Jetta|2023.0|37321.0|17300.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
37,321 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-jetta-2023-1847633
Mitsubishi Galant 1998|usado|sedan|Mitsubishi|Galant|1998.0|105300.0|5100.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
105,300 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-galant-1998-1850222
Honda Accord 2013|usado|sedan|Honda|Accord|2013.0|36800.0|15000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
36,800 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-accord-2013-1850886
Mazda 3 2016|usado|sedan|Mazda|3|2016.0|80000.0|12300.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
80,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-3-2016-1849621
Honda Accord 2013|usado|sedan|Honda|Accord|2013.0|36834.0|15000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
36,834 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-accord-2013-1850741
Chery Arrizo 3 2022|usado|sedan|Chery|Arrizo 3|2022.0|101800.0|7500.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
101,800 Kms
Callao, Callao"||Callao, Callao|https://neoauto.com/auto/usado/chery-arrizo-3-2022-1849066
Chevrolet Sail 2014|usado|sedan|Chevrolet|Sail|2014.0|76000.0|7000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
76,000 Kms
Huanuco, Huanuco"||Huanuco, Huanuco|https://neoauto.com/auto/usado/chevrolet-sail-2014-1850001
Nissan Pulsar 1996|usado|sedan|Nissan|Pulsar|1996.0|270000.0|2500.0|menor a $5K|Automática||"Diesel|Automática
Kilometraje:
270,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-pulsar-1996-1847610
Nissan Almera 2008|usado|sedan|Nissan|Almera|2008.0|174000.0|7000.0|$5K - $10K|Automática||"Dual|Automática
Kilometraje:
174,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-almera-2008-1849615
Bmw 316i 2013|usado|sedan|BMW|316i|2013.0|106000.0|12950.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
106,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-316i-2013-1851055
Audi A3 Sedan 2017|usado|sedan|Audi|A3 Sedan|2017.0|48000.0|22900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
48,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-a3-sedan-2017-1848144
Toyota Avensis 2004|usado|sedan|Toyota|Avensis|2004.0|270.0|5200.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
270 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-avensis-2004-1851729
Volkswagen Bora 2013|usado|sedan|Volkswagen|Bora|2013.0|43000.0|11500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
43,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/volkswagen-bora-2013-1850107
Volkswagen Jetta 2023|usado|sedan|Volkswagen|Jetta|2023.0|19700.0|20800.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
19,700 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/volkswagen-jetta-2023-1849586
Suzuki Swift 2014|usado|sedan|Suzuki|Swift|2014.0|120000.0|8000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
120,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/suzuki-swift-2014-1850514
Toyota Etios 2023|usado|sedan|Toyota|Etios|2023.0|132000.0|11000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
132,000 Kms
Callao, Callao"||Callao, Callao|https://neoauto.com/auto/usado/toyota-etios-2023-1848849
Hyundai Grand I10 Sedan 2023|usado|sedan|Hyundai|Grand I10 Sedan|2023.0|50000.0|11200.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
50,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-grand-i10-sedan-2023-1851000
Volkswagen Bora 2001|usado|sedan|Volkswagen|Bora|2001.0|200899.0|4500.0|menor a $5K|Automática||"Dual|Automática
Kilometraje:
200,899 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-bora-2001-1848739
Volkswagen Gol Confort Sedan 2020|usado|sedan|Volkswagen|Gol Confort Sedan|2020.0|90000.0|9100.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
90,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-confort-sedan-2020-1849176
Nissan Almera 2011|usado|sedan|Nissan|Almera|2011.0|117500.0|7500.0|$5K - $10K|Automática||"Dual|Automática
Kilometraje:
117,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-almera-2011-1848418
Toyota Etios 2019|usado|sedan|Toyota|Etios|2019.0|103000.0|9500.0|$5K - $10K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
103,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-etios-2019-1851071
Hyundai Accent 2023|usado|sedan|Hyundai|Accent|2023.0|130000.0|14200.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
130,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/hyundai-accent-2023-1851374
Kia Cerato 2013|usado|sedan|Kia|Cerato|2013.0|74000.0|9700.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
74,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2013-1848546
Toyota Corona 1997|usado|sedan|Toyota|Corona|1997.0|285000.0|2500.0|menor a $5K|Automática||"Gasolina|Automática
Kilometraje:
285,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-corona-1997-1851585
Bmw 320i 2017|usado|sedan|BMW|320i|2017.0|105000.0|15500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
105,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-320i-2017-1851168
Peugeot 405-Sri 1995|usado|sedan|Peugeot|405-Sri|1995.0|118000.0|3500.0|menor a $5K|Automática||"Gasolina|Automática
Kilometraje:
118,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/peugeot-405-sri-1995-1851705
Nissan Sentra 2021|usado|sedan|Nissan|Sentra|2021.0|78239.0|15000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
78,239 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-sentra-2021-1850692
Toyota Yaris 2015|usado|sedan|Toyota|Yaris|2015.0|190.0|11000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
190 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2015-1849181
Renault Logan 2018|usado|sedan|Renault|Logan|2018.0|44000.0|8500.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
44,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/renault-logan-2018-1848192
Volvo S60 2013|usado|sedan|Volvo|S60|2013.0|90000.0|14800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
90,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/volvo-s60-2013-1851175
Bmw 320i 2017|usado|sedan|BMW|320i|2017.0|81000.0|15000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
81,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-320i-2017-1850586
Daewoo Leganza 2002|usado|sedan|Otra Marca|Daewoo Leganza|2002.0|130187.0|2700.0|menor a $5K|Automática||"Gas GLP|Automática
Kilometraje:
130,187 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/daewoo-leganza-2002-1850031
Volkswagen Jetta 2013|usado|sedan|Volkswagen|Jetta|2013.0|172000.0|9250.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
172,000 Kms
Ica, Ica"||Ica, Ica|https://neoauto.com/auto/usado/volkswagen-jetta-2013-1851604
Nissan Sentra 2009|usado|sedan|Nissan|Sentra|2009.0|147000.0|8000.0|$5K - $10K|Automática||"Gas GNV|Automática
Kilometraje:
147,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-sentra-2009-1849710
Mercedes Benz C-180 2017|usado|sedan|Mercedes Benz|C-180|2017.0|70645.0|18000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
70,645 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-c-180-2017-1850252
Volkswagen Escarabajo 1972|usado|sedan|Volkswagen|Escarabajo 1972|||5000.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-escarabajo-1972-1848139
Bmw 318 1985|usado|sedan|BMW|318|1985.0|200000.0|2500.0|menor a $5K|Automática||"Gasolina|Automática
Kilometraje:
200,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-318-1985-1778376
Chevrolet Prisma 2020|usado|sedan|Chevrolet|Prisma|2020.0|17650.0|10000.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
17,650 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-prisma-2020-1847754
Mazda 2 2025|usado|sedan|Mazda|2|2025.0|3200.0|16700.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
3,200 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-2-2025-1849230
Audi A6 2006|usado|sedan|Audi|A6|2006.0|119800.0|7000.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
119,800 Kms
Chiclayo, Lambayeque"||Chiclayo, Lambayeque|https://neoauto.com/auto/usado/audi-a6-2006-1851444
Toyota Corona 1991|usado|sedan|Toyota|Corona|1991.0||3000.0|menor a $5K|Mecánica||"Dual|Mecánica
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-corona-1991-1848562
Chevrolet Onix Joy 2021|usado|sedan|Chevrolet|Onix Joy|2021.0|80000.0|8500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
80,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-onix-joy-2021-1849177
Kia Soluto 2023|usado|sedan|Kia|Soluto|2023.0|100000.0|10500.0|$10K - $20K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
100,000 Kms
Callao, Callao"||Callao, Callao|https://neoauto.com/auto/usado/kia-soluto-2023-1851087
Audi A3 Sedan 2020|usado|sedan|Audi|A3 Sedan|2020.0|45000.0|22900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-a3-sedan-2020-1849418
Nissan Versa 2024|usado|sedan|Nissan|Versa|2024.0|43500.0|15000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
43,500 Kms
Santa, Ancash"||Santa, Ancash|https://neoauto.com/auto/usado/nissan-versa-2024-1847770
Chevrolet Sonic 2012|usado|sedan|Chevrolet|Sonic|2012.0|106000.0|7800.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
106,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-sonic-2012-1849069
Volkswagen Jetta 2017|usado|sedan|Volkswagen|Jetta|2017.0|77000.0|11500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
77,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-jetta-2017-1849030
Kia Soluto 2022|usado|sedan|Kia|Soluto|2022.0|60000.0|12000.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
60,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-soluto-2022-1849531
Honda Accord 2011|usado|sedan|Honda|Accord|2011.0|81000.0|10999.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
81,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-accord-2011-1851628
Toyota Yaris 2021|usado|sedan|Toyota|Yaris|2021.0|50000.0|13500.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
50,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2021-1848166
Peugeot 307 2007|usado|sedan|Peugeot|307|2007.0|144000.0|5500.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
144,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/peugeot-307-2007-1772610
Hyundai Grand I10 2017|usado|sedan|Hyundai|Grand I10|2017.0|209.0|9000.0|$5K - $10K|Automática||"Dual|Automática
Kilometraje:
209 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-grand-i10-2017-1851031
Volkswagen Gol Sedán 2011|usado|sedan|Volkswagen|Gol Sedán|2011.0|106929.0|6400.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
106,929 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2011-1849518
Hyundai I10 2022|usado|sedan|Hyundai|I10|2022.0|55.0|7000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
55 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-i10-2022-1850809
Audi A4 2012|usado|sedan|Audi|A4|2012.0|110000.0|12000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
110,000 Kms
Ilo, Moquegua"||Ilo, Moquegua|https://neoauto.com/auto/usado/audi-a4-2012-1850918
Subaru Impreza Wrx-Sti 2016|usado|sedan|Subaru|Impreza Wrx-Sti|2016.0|49000.0|45900.0|$40K a más|Mecánica||"Gasolina|Mecánica
Kilometraje:
49,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-wrx-sti-2016-1847559
Kia Cerato 2006|usado|sedan|Kia|Cerato|2006.0|250000.0|3500.0|menor a $5K|Mecánica||"Dual|Mecánica
Kilometraje:
250,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2006-1849085
Subaru Impreza 2017|usado|sedan|Subaru|Impreza|2017.0|77500.0|11500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
77,500 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/subaru-impreza-2017-1849662
Subaru Impreza Sedán 2023|usado|sedan|Subaru|Impreza Sedán|2023.0|26000.0|19500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
26,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-sedan-2023-1848874
Ford Focus 2017|usado|sedan|Ford|Focus|2017.0|45000.0|11000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Chiclayo, Lambayeque"||Chiclayo, Lambayeque|https://neoauto.com/auto/usado/ford-focus-2017-1849894
Toyota Yaris 2018|usado|sedan|Toyota|Yaris|2018.0|326000.0|9800.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
326,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2018-1849286
Chevrolet Sail Classic 2014|usado|sedan|Chevrolet|Sail Classic|2014.0|305879.0|20000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
305,879 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-sail-classic-2014-1851483
Kia Cerato 2013|usado|sedan|Kia|Cerato|2013.0|50000.0|36500.0|$30K - $40K|Mecánica||"Gasolina|Mecánica
Kilometraje:
50,000 Kms
Huancayo, Junin"||Huancayo, Junin|https://neoauto.com/auto/usado/kia-cerato-2013-1849639
Nissan Urvan 2025|nuevo|vans|Nissan|Urvan|2025.0|0.0|43010.0|$40K a más|Mecánica||"Diesel|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Nissan"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/nissan-urvan-2025-1709642
Jmc Grand Touring Cargo 2026|nuevo|vans|JMC|Grand Touring Cargo|2026.0||27990.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Lima, Lima
Atención Personalizada Y Respaldo Garantizado"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/jmc-grand-touring-cargo-2026-1842724
Dfsk C37 Minibus 2025|nuevo|vans|Mini|Dfsk C37 bus|2025.0|0.0|12790.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias DFSK"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/dfsk-c37-minibus-2025-1827086
Dfsk Glory 330s 2025|nuevo|vans|DFSK|Glory 330s|2025.0|0.0|13790.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias DFSK"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/dfsk-glory-330s-2025-1827062
Dfsk C35 2025|nuevo|vans|DFSK|C35|2025.0|0.0|13490.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias DFSK"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/dfsk-c35-2025-1827085
Dfsk C37 Panel 2017|seminuevos|vans|DFSK|C37 Panel|2017.0|92999.0|7900.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
92,999 Kms
Lima, Lima
DFSK C37 MINIBUS 1.5L 2017"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/dfsk-c37-panel-2017-1845531
Peugeot Boxer 2016|seminuevos|vans|Peugeot|Boxer|2016.0|69708.0|24500.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
69,708 Kms
Lima, Lima
PEUGEOT BOXER PANEL 2016"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-boxer-2016-1845485
Peugeot Partner 2022|seminuevos|vans|Peugeot|Partner|2022.0|44314.0|13800.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
44,314 Kms
Lima, Lima"|MOTOR ECONÓMICO|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-partner-2022-1843742
Toyota Hiace 2020|seminuevos|vans|Toyota|Hiace|2020.0|65144.0|33000.0|$30K - $40K|Mecánica||"Diesel|Mecánica
Kilometraje:
65,144 Kms
Lima, Lima
TOYOTA HIACE COMMUTER 1GD - GL"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-hiace-2020-1850050
Peugeot Partner 2023|seminuevos|vans|Peugeot|Partner|2023.0|46365.0|14700.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
46,365 Kms
Lima, Lima"|MOTOR ECONÓMICO|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-partner-2023-1844608
Peugeot Boxer 2016|seminuevos|vans|Peugeot|Boxer|2016.0|67033.0|25900.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
67,033 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-boxer-2016-1849986
Nissan Urvan 2023|seminuevos|vans|Nissan|Urvan|2023.0|182691.0|29990.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
182,691 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-urvan-2023-1832129
Chevrolet N400 2022|seminuevos|vans|Chevrolet|N400|2022.0|21875.0|12900.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
21,875 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-n400-2022-1849951
Hyundai H-1 2012|seminuevos|vans|Hyundai|H-1|2012.0|78948.0|21500.0|$20K - $30K|Automática||"Diesel|Automática
Kilometraje:
78,948 Kms
Lima, Lima
HYUNDA H1 GLS / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-h-1-2012-1821633
Chevrolet N400 2023|seminuevos|vans|Chevrolet|N400|2023.0|44000.0|10400.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
44,000 Kms
Lima, Lima
Vehiculo De Carga, Economico"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-n400-2023-1849475
Peugeot Partner 2024|seminuevos|vans|Peugeot|Partner|2024.0|52660.0|15400.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
52,660 Kms
Lima, Lima"|MOTOR ECONÓMICO|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-partner-2024-1847473
Peugeot Partner 2024|seminuevos|vans|Peugeot|Partner|2024.0|45507.0|15500.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
45,507 Kms
Lima, Lima"|MOTOR ECONÓMICO|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-partner-2024-1847475
Kia Carens 2024|seminuevos|vans|Kia|Carens|2024.0|6000.0|22990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-carens-2024-1848961
