titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Nissan Versa 2023|seminuevos|sedan|Nissan|Versa|2023.0|74272.0|13300.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
74,272 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1847979
Nissan Versa 2023|seminuevos|sedan|Nissan|Versa|2023.0|32500.0|16990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
32,500 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1846083
Bmw 530e 2023|seminuevos|sedan|BMW|530e|2023.0|10740.0|55991.0|$50K a más|Automática||"Híbrido|Automática
Kilometraje:
10,740 Kms
Lima, Lima
BMW 530e Híbrido"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-530e-2023-1826846
Bmw 330e 2023|seminuevos|sedan|BMW|330e|2023.0|17356.0|41991.0|$40K - $50K|Automática||"Híbrido|Automática
Kilometraje:
17,356 Kms
Lima, Lima
BMW 330e IPerformance Híbrido"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-330e-2023-1806903
Nissan Versa 2023|seminuevos|sedan|Nissan|Versa|2023.0|90494.0|13200.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
90,494 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1847956
Bmw I5 2024|seminuevos|sedan|BMW|I5|2024.0|1962.0|83991.0|$50K a más|Automática||"Eléctrico|Automática
Kilometraje:
1,962 Kms
Lima, Lima
BMW I5 EDrive40 Paquete M Eléctrico"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-i5-2024-1821612
Bmw I4 2023|seminuevos|sedan|BMW|I4|2023.0|3810.0|75991.0|$50K a más|Automática||"Eléctrico|Automática
Kilometraje:
3,810 Kms
Lima, Lima
BMW I4 EDrive40 IPerformance Eléctrico Paquete M Sport"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-i4-2023-1824704
Volkswagen Gol Sedán 2022|seminuevos|sedan|Volkswagen|Gol Sedán|2022.0|33000.0|11900.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
33,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/volkswagen-gol-sedan-2022-1851601
Volkswagen Jetta 2018|seminuevos|sedan|Volkswagen|Jetta|2018.0|58573.0|12900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
58,573 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2018-1851607
Hyundai Elantra 2022|seminuevos|sedan|Hyundai|Elantra|2022.0|35223.0|18200.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
35,223 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-elantra-2022-1844470
Bmw M340i Xdrive 2024|seminuevos|sedan|BMW|M340i Xdrive|2024.0|3173.0|67991.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
3,173 Kms
Lima, Lima
BMW M340i XDrive"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m340i-xdrive-2024-1852291
Bmw M235i Xdrive Grand Coupé 2024|seminuevos|sedan|BMW|M235i Xdrive Grand Coupé|2024.0|2109.0|56991.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
2,109 Kms
Lima, Lima
BMW M235i XDrive Gran Coupé M Performance"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m235i-xdrive-grand-coupe-2024-1844941
Audi A3 Sedan 2017|seminuevos|sedan|Audi|A3 Sedan|2017.0|56800.0|19900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
56,800 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2017-1854045
Porsche Panamera Turbo 2018|seminuevos|sedan|Porsche|Panamera Turbo|2018.0|31300.0|130000.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
31,300 Kms
Lima, Lima
PORSCHE PANAMERA TURBO"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/seminuevo/porsche-panamera-turbo-2018-1847988
Hyundai Accent 2024|seminuevos|sedan|Hyundai|Accent|2024.0|18.0|19490.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
18 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN SPORT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1843722
Mazda 6 2024|seminuevos|sedan|Mazda|6|2024.0|4925.0|32000.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
4,925 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-6-2024-1841927
Bmw 330e 2024|seminuevos|sedan|BMW|330e|2024.0|12420.0|50991.0|$50K a más|Automática||"Híbrido|Automática
Kilometraje:
12,420 Kms
Lima, Lima
BMW 330e Híbrido"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-330e-2024-1836461
Bmw 330e 2024|seminuevos|sedan|BMW|330e|2024.0|870.0|52991.0|$50K a más|Automática||"Híbrido|Automática
Kilometraje:
870 Kms
Lima, Lima
BMW 330e Híbrido"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-330e-2024-1836474
Audi A3 Sedan 2023|seminuevos|sedan|Audi|A3 Sedan|2023.0|31000.0|30900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
31,000 Kms
Lima, Lima
Audi A3 Sedán Advanced 35 TFSI MY 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2023-1849965
Bmw M235i Xdrive Grand Coupé 2024|seminuevos|sedan|BMW|M235i Xdrive Grand Coupé|2024.0|687.0|56991.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
687 Kms
Lima, Lima
BMW M235i XDrive Gran Coupé M Performance"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m235i-xdrive-grand-coupe-2024-1837001
Honda Accord 2011|seminuevos|sedan|Honda|Accord|2011.0|37700.0|12800.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
37,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/honda-accord-2011-1852968
Bmw M3 Sedán 2024|seminuevos|sedan|BMW|M3 Sedán|2024.0|20000.0|109990.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
20,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m3-sedan-2024-1848184
Nissan Versa 2022|seminuevos|sedan|Nissan|Versa|2022.0|46000.0|14500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
46,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-versa-2022-1852999
Bmw M340i Xdrive 2022|seminuevos|sedan|BMW|M340i Xdrive|2022.0|26450.0|50990.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
26,450 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m340i-xdrive-2022-1852984
Jmev Elight 2025|seminuevos|sedan|Otra Marca|Jmev Elight|2025.0|6.0|27500.0|$20K - $30K|Automática||"Eléctrico|Automática
Kilometraje:
6 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/jmev-elight-2025-1852917
Mercedes Benz Sel-280 1981|seminuevos|sedan|Mercedes Benz|Sel-280|1981.0|214000.0|8000.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
214,000 Kms
Lima, Lima
2do Dueño - Lujo A Otro Nivel - Radio Bluetooth Y Original"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-sel-280-1981-1840667
Porsche Panamera Gts 2025|seminuevos|sedan|Porsche|Panamera Gts|2025.0|293.0|185000.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
293 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/porsche-panamera-gts-2025-1841296
Citroen Ds 21 Pallas 1969|seminuevos|sedan|Citroen|Ds 21 Pallas 1969||14800.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
14,800 Kms
Lima, Lima
Icónico De Los 60s - Puede Ser Tuyo"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/citroen-ds-21-pallas-1969-1844067
Toyota Corolla 2021|seminuevos|sedan|Toyota|Corolla|2021.0|44650.0|16990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
44,650 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-2021-1838705
Nissan Sentra 2016|seminuevos|sedan|Nissan|Sentra|2016.0|42700.0|11490.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
42,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-sentra-2016-1853352
Mazda 3 2019|seminuevos|sedan|Mazda|3|2019.0|51200.0|14990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
51,200 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-3-2019-1851337
Chevrolet Bel Air 1958|seminuevos|sedan|Chevrolet|Bel Air 1958||0.0|25990.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-bel-air-1958-1846768
Audi A4 2012|seminuevos|sedan|Audi|A4|2012.0|94000.0|10500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
94,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a4-2012-1849942
Mercedes Benz C-180 2012|seminuevos|sedan|Mercedes Benz|C-180|2012.0|44000.0|13250.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
44,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-c-180-2012-1853740
Mercedes Benz S500 2019|seminuevos|sedan|Mercedes Benz|S500|2019.0|19831.0|92990.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
19,831 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-s500-2019-1846362
Bmw 528-I 2016|seminuevos|sedan|BMW|528-I|2016.0|70630.0|15990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
70,630 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-528-i-2016-1846561
Hyundai I20 Hb 2026|nuevo|hatchback|Hyundai|I20 Hb|2026.0|0.0|17990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-i20-hb-2026-1702776
Mazda 3 Sport 2025|nuevo|hatchback|Mazda|3 Sport|2025.0|0.0|27990.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Mazda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/mazda-3-sport-2025-1705781
Ford Mustang 2025|nuevo|hatchback|Ford|Mustang|2025.0|0.0|61990.0|$50K a más|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Ford"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/ford-mustang-2025-1827049
Mazda 2 Sport 2025|nuevo|hatchback|Mazda|2 Sport|2025.0|0.0|21490.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Mazda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/mazda-2-sport-2025-1827034
Mg 3 2025|nuevo|hatchback|MG|3|2025.0|0.0|14990.0|$10K - $20K|Automática||"Gasolina|Automática
Lima, Lima"|REMATO|Lima, Lima|https://neoauto.com/auto/nuevo/mg-3-2025-1854297
Mini Hatch 5dr 2024|seminuevos|hatchback|Mini|Hatch 5dr|2024.0|8239.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
8,239 Kms
Lima, Lima
MINI COOPER 5 PUERTAS HATCHBACK 2024"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-5dr-2024-1843790
Toyota Yaris 2023|seminuevos|hatchback|Toyota|Yaris|2023.0|30000.0|14900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
30,000 Kms
Lima, Lima
Motor 1.3 - Automatico - HB"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-2023-1853261
Audi A3 Sportback 2018|seminuevos|hatchback|Audi|A3 Sportback|2018.0|36598.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
36,598 Kms
Lima, Lima
AUDI A3 SPORTBACK SPORT TFSI - 2018"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2018-1851841
Mini Hatch 5dr 2020|seminuevos|hatchback|Mini|Hatch 5dr|2020.0|48300.0|19990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
48,300 Kms
Lima, Lima
ENTREGA INMEDIATA"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-5dr-2020-1850934
Audi A3 Sportback 2019|seminuevos|hatchback|Audi|A3 Sportback|2019.0|29000.0|20900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
29,000 Kms
Lima, Lima
Audi A3 Sportback 1.2 TFSI - MY 2019"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2019-1851756
Mazda 3 Sport 2019|seminuevos|hatchback|Mazda|3 Sport|2019.0|65110.0|15800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
65,110 Kms
Lima, Lima
MAZDA 3 SPORT AT 2.5 HIGH / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-3-sport-2019-1851828
Chevrolet Onix 2024|seminuevos|hatchback|Chevrolet|Onix|2024.0|5797.0|15790.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
5,797 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-onix-2024-1851779
Audi A3 Sportback 2018|seminuevos|hatchback|Audi|A3 Sportback|2018.0|57600.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
57,600 Kms
Lima, Lima
A3 Sportback 1.2TFSI Stronic"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2018-1853305
Seat Leon Cupra 2020|seminuevos|hatchback|Cupra|Seat Leon|2020.0|45000.0|23990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima
Segundo Dueño - Todo En La Casa - Deportivo"|MOTOR POTENTE|Lima, Lima|https://neoauto.com/auto/seminuevo/seat-leon-cupra-2020-1843511
Bmw 118i 2023|seminuevos|hatchback|BMW|118i|2023.0|43039.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
43,039 Kms
Lima, Lima
BMW 118i HATCHBACK 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-118i-2023-1844740
Mini Clubman 2024|seminuevos|hatchback|Mini|Clubman|2024.0|16000.0|39900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
16,000 Kms
Lima, Lima
MINI CLUBMAN JOHN COOPER WORKS ALL4 2024"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-clubman-2024-1853626
Audi A3 Sportback 2020|seminuevos|hatchback|Audi|A3 Sportback|2020.0|31000.0|22900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
31,000 Kms
Lima, Lima"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2020-1847367
Mercedes Benz A45 Amg 2017|seminuevos|hatchback|Mercedes Benz|A45 Amg|2017.0|24151.0|31900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
24,151 Kms
Lima, Lima
MERCEDES BENZ A45 AMG 4MATIC 2017"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-a45-amg-2017-1843361
Mini Hatch Jcw 2026|seminuevos|hatchback|Mini|Hatch Jcw|2026.0|450.0|47500.0|$40K - $50K|Automática||"Gasolina|Automática
Kilometraje:
450 Kms
Lima, Lima
Solo 450 Kms - Único Dueño - Oportunidad"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-jcw-2026-1852493
Mercedes Benz A200 2018|seminuevos|hatchback|Mercedes Benz|A200|2018.0|50200.0|17500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
50,200 Kms
Lima, Lima
GARANTÍA DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-a200-2018-1850410
Hyundai I20 2024|seminuevos|hatchback|Hyundai|I20|2024.0|6200.0|15490.0|$10K - $20K|Automática||"Gas GNV|Automática
Kilometraje:
6,200 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-i20-2024-1849445
Suzuki Swift 2023|seminuevos|hatchback|Suzuki|Swift|2023.0|18270.0|13900.0|$10K - $20K|Automática||"Gas GLP|Automática
Kilometraje:
18,270 Kms
Lima, Lima
SUZUKI SWIFT"||Lima, Lima|https://neoauto.com/auto/seminuevo/suzuki-swift-2023-1852580
Mercedes Benz A200 2022|seminuevos|hatchback|Mercedes Benz|A200|2022.0|7000.0|30900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
7,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-a200-2022-1853916
Kia Picanto 2026|seminuevos|hatchback|Kia|Picanto|2026.0|150.0|15900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
150 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/kia-picanto-2026-1850443
Citroen C-3 2024|seminuevos|hatchback|Citroen|C-3|2024.0|3300.0|16000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
3,300 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/citroen-c-3-2024-1852901
Fiat Mobi 2023|seminuevos|hatchback|Fiat|Mobi|2023.0|34500.0|10400.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
34,500 Kms
Lima, Lima
Trekking 1.0 M/T, GARANTÍA Y SERVICIOS DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/fiat-mobi-2023-1852310
Honda Fit 2015|seminuevos|hatchback|Honda|Fit|2015.0|46000.0|11990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
46,000 Kms
Lima, Lima
¡ENTREGA INMEDIATA!"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-fit-2015-1852808
Kia Rio 2023|seminuevos|hatchback|Kia|Rio|2023.0|38953.0|15690.0|$10K - $20K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
38,953 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-rio-2023-1854387
Mini Cooper S 2025|seminuevos|hatchback|Mini|Cooper S|2025.0|7252.0|39500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
7,252 Kms
Lima, Lima
MINI COOPER S HATCHBACK 3DR 2025"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-cooper-s-2025-1848941
Mercedes Benz A45 Amg 2018|seminuevos|hatchback|Mercedes Benz|A45 Amg|2018.0|54000.0|31900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
54,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-a45-amg-2018-1851611
Honda City 2022|seminuevos|hatchback|Honda|City|2022.0|27140.0|18300.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
27,140 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-city-2022-1848567
Mini Clubman 2023|seminuevos|hatchback|Mini|Clubman|2023.0|13649.0|35991.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
13,649 Kms
Lima, Lima
MINI Clubman Cooper S"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-clubman-2023-1840914
Subaru Impreza Sport 2025|seminuevos|hatchback|Subaru|Impreza Sport|2025.0|8070.0|26000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
8,070 Kms
Lima, Lima
SUBARU IMPREZA SPORT TURBO LIMITED AÑO 2025"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-impreza-sport-2025-1853523
Hyundai Ioniq 2022|seminuevos|hatchback|Hyundai|Ioniq|2022.0|73730.0|25000.0|$20K - $30K|Automática||"Eléctrico|Automática
Kilometraje:
73,730 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-ioniq-2022-1853927
Mini Hatch 3dr 2023|seminuevos|hatchback|Mini|Hatch 3dr|2023.0|18084.0|29991.0|$20K - $30K|Automática||"Eléctrico|Automática
Kilometraje:
18,084 Kms
Lima, Lima
MINI HATCH 3DR COOPER SE Eléctrico"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-3dr-2023-1849713
Bmw M135i 2023|seminuevos|hatchback|BMW|M135i|2023.0|6151.0|45991.0|$40K - $50K|Automática||"Gasolina|Automática
Kilometraje:
6,151 Kms
Lima, Lima
BMW M135i XDrive"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m135i-2023-1830903
Mini Aceman 2025|seminuevos|hatchback|Mini|Aceman|2025.0|3984.0|43991.0|$40K - $50K|Automática||"Eléctrico|Automática
Kilometraje:
3,984 Kms
Lima, Lima
MINI ACEMAN ELÉCTRICO"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-aceman-2025-1842219
Mini Hatch 3dr 2025|seminuevos|hatchback|Mini|Hatch 3dr|2025.0|3076.0|37991.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
3,076 Kms
Lima, Lima
MINI HATCH 3DR COOPER S"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-3dr-2025-1841284
Audi A3 Sportback 2019|seminuevos|hatchback|Audi|A3 Sportback|2019.0|47900.0|20900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
47,900 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2019-1853559
Mini Hatch 3dr 2018|seminuevos|hatchback|Mini|Hatch 3dr|2018.0|50738.0|18991.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
50,738 Kms
Lima, Lima
MINI HATCH 3DR COOPER"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-3dr-2018-1846143
Bmw M135i 2023|seminuevos|hatchback|BMW|M135i|2023.0|12102.0|43991.0|$40K - $50K|Automática||"Gasolina|Automática
Kilometraje:
12,102 Kms
Lima, Lima
BMW M135i XDrive"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m135i-2023-1812603
Audi A3 Sportback 2020|seminuevos|hatchback|Audi|A3 Sportback|2020.0|61000.0|20900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
61,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2020-1842982
Mini Aceman 2025|seminuevos|hatchback|Mini|Aceman|2025.0|259.0|43991.0|$40K - $50K|Automática||"Eléctrico|Automática
Kilometraje:
259 Kms
Lima, Lima
MINI ACEMAN ELÉCTRICO"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-aceman-2025-1842710
Kia Picanto 2022|seminuevos|hatchback|Kia|Picanto|2022.0|11500.0|11990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
11,500 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-picanto-2022-1841634
Mini Hatch 5dr 2022|seminuevos|hatchback|Mini|Hatch 5dr|2022.0|10239.0|24991.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
10,239 Kms
Lima, Lima
MINI HATCH 5DR COOPER"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-5dr-2022-1850890
Bmw M135i 2017|seminuevos|hatchback|BMW|M135i|2017.0|55000.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
55,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/bmw-m135i-2017-1845997
Mazda 3 Sport 2021|seminuevos|hatchback|Mazda|3 Sport|2021.0|32907.0|18500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
32,907 Kms
Lima, Lima
MAZDA 3 PRIME 2.O MT 2020 BLANCO M/T HB 32907 $18,500.00"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-3-sport-2021-1838490
Mini Hatch 3dr 2024|seminuevos|hatchback|Mini|Hatch 3dr|2024.0|3431.0|32991.0|$30K - $40K|Automática||"Eléctrico|Automática
Kilometraje:
3,431 Kms
Lima, Lima
MINI HATCH 3DR COOPER SE Eléctrico"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-3dr-2024-1850667
Bmw 120i 2016|seminuevos|hatchback|BMW|120i|2016.0|92650.0|12900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
92,650 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/bmw-120i-2016-1835720
Citroen C4 Cactus 2024|seminuevos|hatchback|Citroen|C4 Cactus|2024.0|42.0|16900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
42 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/citroen-c4-cactus-2024-1852271
